codigo_ies_padre,ies,ano,tasa,tipo,categoria,nivel_de_formacion,tasa_lag1,tasa_lag2,tasa_lag3,rolling_mean_3,rolling_std_3,tasa_predicha
1728.0,UNIVERSIDAD SERGIO ARBOLEDA,2019,11.71,TAI,IES Padre Nivel Formacin,Universitario,14.23,13.38,13.78,12.54,1.5837,14.216365
1729.0,UNIVERSIDAD EL BOSQUE,2019,8.15,TAI,IES Padre Nivel Formacin,Universitario,8.19,9.98,7.69,11.5733,3.0849,9.179019
1301.0,UNIVERSIDAD DISTRITAL-FRANCISCO JOSE DE CALDAS,2019,21.19,TAI,IES Padre Nivel Formacin,TyT,25.06,24.14,11.31,15.8267,8.5476,22.086946
1735.0,UNIVERSIDAD MANUELA BELTRAN-UMB-,2019,33.19,TAI,IES Padre Nivel Formacin,TyT,29.5,26.3,21.35,20.9167,11.243,26.879236
1735.0,UNIVERSIDAD MANUELA BELTRAN-UMB-,2019,14.13,TAI,IES Padre Nivel Formacin,Universitario,17.45,15.4,14.88,24.0033,6.0941,16.014513
1801.0,UNIVERSIDAD LA GRAN COLOMBIA,2019,22.45,TAI,IES Padre Nivel Formacin,TyT,19.84,18.79,19.94,22.2633,6.38,20.774046
1801.0,UNIVERSIDAD LA GRAN COLOMBIA,2019,18.75,TAI,IES Padre Nivel Formacin,Universitario,18.58,18.2,15.45,18.6233,1.1956,16.677286
1803.0,UNIVERSIDAD DE LA SALLE,2019,12.59,TAI,IES Padre Nivel Formacin,Universitario,12.49,12.79,15.06,16.97,3.9306,13.013811
1804.0,UNIVERSIDAD AUTONOMA DEL CARIBE- UNIAUTONOMA,2019,19.08,TAI,IES Padre Nivel Formacin,TyT,26.51,24.15,28.27,19.1933,7.0301,25.813793
1804.0,UNIVERSIDAD AUTONOMA DEL CARIBE- UNIAUTONOMA,2019,14.69,TAI,IES Padre Nivel Formacin,Universitario,15.51,14.3,14.19,18.17,7.3788,14.345224
1805.0,UNIVERSIDAD SANTIAGO DE CALI,2019,22.4,TAI,IES Padre Nivel Formacin,TyT,25.07,27.59,21.3,22.3633,5.9787,24.99537
1805.0,UNIVERSIDAD SANTIAGO DE CALI,2019,14.32,TAI,IES Padre Nivel Formacin,Universitario,18.81,23.5,14.17,19.7967,4.8558,17.466839
1806.0,UNIVERSIDAD LIBRE,2019,50.0,TAI,IES Padre Nivel Formacin,TyT,29.73,13.79,14.43,24.5367,5.4795,22.45193
1806.0,UNIVERSIDAD LIBRE,2019,15.17,TAI,IES Padre Nivel Formacin,Universitario,18.79,17.34,15.95,22.4433,6.3104,17.46042
1812.0,UNIVERSIDAD DE MEDELLIN,2019,40.0,TAI,IES Padre Nivel Formacin,TyT,12.5,11.76,0.0,20.34,8.719,16.7751
1812.0,UNIVERSIDAD DE MEDELLIN,2019,11.09,TAI,IES Padre Nivel Formacin,Universitario,10.93,11.19,11.0,14.0733,4.1595,11.387813
1813.0,UNIVERSIDAD DE LOS ANDES,2019,4.02,TAI,IES Padre Nivel Formacin,Universitario,5.82,6.15,6.17,9.75,3.4928,6.5285196
1814.0,UNIVERSIDAD AUTONOMA LATINOAMERICANA-UNAULA-,2019,11.01,TAI,IES Padre Nivel Formacin,Universitario,11.27,20.41,14.66,9.34,3.0531,13.657854
1713.0,UNIVERSIDAD DEL NORTE,2019,5.69,TAI,IES Padre Nivel Formacin,Universitario,5.56,7.47,4.89,7.55,3.2242,7.2069798
1815.0,CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA,2019,12.67,TAI,IES Padre Nivel Formacin,Universitario,13.58,19.78,13.61,10.1367,4.1284,14.418208
1818.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,2019,22.79,TAI,IES Padre Nivel Formacin,TyT,19.14,25.91,17.9,12.76,6.827,21.51283
1818.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,2019,12.22,TAI,IES Padre Nivel Formacin,Universitario,12.97,12.97,12.73,15.23,3.3999,12.773946
1823.0,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,2019,22.59,TAI,IES Padre Nivel Formacin,TyT,19.09,23.32,16.78,17.0667,3.5479,20.221285
1823.0,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,2019,8.86,TAI,IES Padre Nivel Formacin,Universitario,9.48,9.87,9.48,13.8467,4.8646,9.844023
1824.0,UNIVERSIDAD METROPOLITANA,2019,4.52,TAI,IES Padre Nivel Formacin,Universitario,11.66,7.92,7.43,13.41,5.0383,10.120063
1825.0,UNIVERSIDAD AUTONOMA DE MANIZALES,2019,19.49,TAI,IES Padre Nivel Formacin,TyT,17.91,23.01,15.96,13.0167,4.3757,19.664476
1825.0,UNIVERSIDAD AUTONOMA DE MANIZALES,2019,6.63,TAI,IES Padre Nivel Formacin,Universitario,7.24,8.18,6.32,12.27,5.3611,7.76777
1826.0,UNIVERSIDAD ANTONIO NARIO,2019,14.68,TAI,IES Padre Nivel Formacin,TyT,16.76,19.28,18.73,13.97,5.8566,18.29199
1826.0,UNIVERSIDAD ANTONIO NARIO,2019,9.37,TAI,IES Padre Nivel Formacin,Universitario,11.76,12.99,12.49,11.92,4.762,12.456529
1827.0,UNIVERSIDAD CATOLICA DE MANIZALES,2019,23.04,TAI,IES Padre Nivel Formacin,TyT,13.59,33.94,18.34,14.0367,2.5297,20.806993
1827.0,UNIVERSIDAD CATOLICA DE MANIZALES,2019,7.7,TAI,IES Padre Nivel Formacin,Universitario,7.01,8.22,8.98,10.7867,3.3963,8.10933
1828.0,UNIVERSIDAD ICESI,2019,5.91,TAI,IES Padre Nivel Formacin,Universitario,6.67,6.56,7.46,9.09,3.9008,7.5809193
1830.0,UNIVERSIDAD AUTONOMA DE OCCIDENTE,2019,19.7,TAI,IES Padre Nivel Formacin,TyT,19.61,16.62,13.21,11.0967,7.3747,17.901134
1830.0,UNIVERSIDAD AUTONOMA DE OCCIDENTE,2019,12.97,TAI,IES Padre Nivel Formacin,Universitario,12.02,12.59,11.25,12.7667,6.5022,12.632793
1734.0,UNIVERSIDAD DE BOYACA UNIBOYACA,2019,14.01,TAI,IES Padre Nivel Formacin,Universitario,14.8,13.79,13.27,15.4767,3.84,14.304351
1831.0,UNIVERSIDAD DE IBAGUE,2019,10.67,TAI,IES Padre Nivel Formacin,Universitario,13.42,12.71,11.04,13.4133,1.39,13.357684
1832.0,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,2019,31.85,TAI,IES Padre Nivel Formacin,TyT,22.73,30.95,25.51,16.9833,5.0244,24.209188
1832.0,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,2019,11.96,TAI,IES Padre Nivel Formacin,Universitario,10.8,8.54,9.66,15.65,6.2698,10.766918
1833.0,UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,2019,13.85,TAI,IES Padre Nivel Formacin,TyT,11.9,11.0,14.88,15.1433,6.5932,14.14287
1833.0,UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,2019,11.01,TAI,IES Padre Nivel Formacin,Universitario,10.45,11.74,11.71,11.05,0.7566,11.264822
1835.0,UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES - UDCA,2019,25.4,TAI,IES Padre Nivel Formacin,TyT,23.03,12.82,14.71,15.1267,6.8828,18.70959
1835.0,UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES - UDCA,2019,13.68,TAI,IES Padre Nivel Formacin,Universitario,13.73,10.18,10.91,15.7367,6.5257,12.715945
2102.0,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2019,30.41,TAI,IES Padre Nivel Formacin,TyT,30.49,29.01,34.01,22.4167,8.3968,29.832579
2102.0,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2019,26.91,TAI,IES Padre Nivel Formacin,Universitario,23.95,24.95,27.2,22.7233,8.4471,23.371622
2104.0,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,2019,0.0,TAI,IES Padre Nivel Formacin,TyT,0.0,26.67,6.38,18.1467,16.0521,13.930079
2104.0,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,2019,7.61,TAI,IES Padre Nivel Formacin,Universitario,10.0,14.23,12.47,11.3167,12.0292,11.251595
2106.0,DIRECCION NACIONAL DE ESCUELAS,2019,1.61,TAI,IES Padre Nivel Formacin,TyT,10.48,7.75,65.75,6.8267,5.9169,13.654664
2106.0,DIRECCION NACIONAL DE ESCUELAS,2019,0.0,TAI,IES Padre Nivel Formacin,Universitario,0.0,3.49,100.0,6.8267,5.9169,2.3815155
2110.0,COLEGIO MAYOR DE ANTIOQUIA,2019,17.47,TAI,IES Padre Nivel Formacin,TyT,11.49,17.11,15.14,7.3233,6.3623,14.727243
2110.0,COLEGIO MAYOR DE ANTIOQUIA,2019,11.06,TAI,IES Padre Nivel Formacin,Universitario,8.52,11.46,11.14,6.67,5.9642,9.83806
1815.0,CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA,2019,0.0,TAI,IES Padre Nivel Formacin,TyT,50.0,54.55,0.0,23.3367,23.1388,30.10037
2114.0,ESCUELA NACIONAL DEL DEPORTE,2019,11.64,TAI,IES Padre Nivel Formacin,Universitario,13.42,11.44,10.55,23.98,22.6668,12.610946
2206.0,INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,2019,11.45,TAI,IES Padre Nivel Formacin,Universitario,13.06,30.1,13.44,25.4933,21.2242,16.98137
2207.0,INSTITUTO UNIVERSITARIO DE LA PAZ,2019,31.37,TAI,IES Padre Nivel Formacin,TyT,29.56,24.79,21.74,18.68,9.4241,24.96646
2207.0,INSTITUTO UNIVERSITARIO DE LA PAZ,2019,17.24,TAI,IES Padre Nivel Formacin,Universitario,16.91,19.55,17.9,19.8433,8.6323,17.432337
2208.0,CONSERVATORIO DEL TOLIMA,2019,7.04,TAI,IES Padre Nivel Formacin,Universitario,6.08,9.17,8.2,17.5167,11.7518,9.27673
2209.0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,2019,13.57,TAI,IES Padre Nivel Formacin,TyT,15.93,17.04,17.28,12.9733,5.9899,16.9985
2209.0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,2019,10.35,TAI,IES Padre Nivel Formacin,Universitario,13.55,13.61,12.03,11.8533,5.1395,13.178434
2211.0,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR,2019,13.22,TAI,IES Padre Nivel Formacin,Universitario,16.02,14.52,19.57,15.1667,1.4008,15.2286
2301.0,UNIDAD CENTRAL DEL VALLE DEL CAUCA,2019,12.17,TAI,IES Padre Nivel Formacin,TyT,28.29,5.56,5.13,19.2867,7.8943,20.766603
2301.0,UNIDAD CENTRAL DEL VALLE DEL CAUCA,2019,13.94,TAI,IES Padre Nivel Formacin,Universitario,8.37,3.64,9.22,17.56,10.0489,8.544672
2302.0,INSTITUCION UNIVERSITARIA DE ENVIGADO,2019,27.74,TAI,IES Padre Nivel Formacin,TyT,13.33,35.79,20.9,16.6633,10.3699,21.38456
2302.0,INSTITUCION UNIVERSITARIA DE ENVIGADO,2019,14.44,TAI,IES Padre Nivel Formacin,Universitario,16.53,16.21,9.56,12.7433,4.1115,14.815763
2701.0,INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC,2019,9.26,TAI,IES Padre Nivel Formacin,Universitario,7.65,8.88,9.02,12.5033,4.4973,8.878839
2702.0,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD,2019,8.2,TAI,IES Padre Nivel Formacin,TyT,12.73,13.46,8.7,12.3033,4.4553,14.588167
2702.0,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD,2019,5.77,TAI,IES Padre Nivel Formacin,Universitario,5.82,5.58,6.41,8.7333,3.5801,6.4611406
1831.0,UNIVERSIDAD DE IBAGUE,2019,29.11,TAI,IES Padre Nivel Formacin,TyT,28.14,29.33,20.34,15.5633,11.4266,26.539188
2707.0,FUNDACION UNIVERSITARIA JUAN N. CORPAS,2019,2.85,TAI,IES Padre Nivel Formacin,Universitario,4.77,3.26,3.64,12.91,13.2,7.217851
2708.0,UNIVERSIDAD CES,2019,16.67,TAI,IES Padre Nivel Formacin,TyT,9.2,10.06,8.85,14.0367,12.4131,11.59931
2708.0,UNIVERSIDAD CES,2019,5.57,TAI,IES Padre Nivel Formacin,Universitario,6.34,4.96,6.14,6.77,2.2461,6.8956842
2709.0,FUNDACION UNIVERSITARIA SAN MARTIN,2019,10.2,TAI,IES Padre Nivel Formacin,Universitario,6.22,5.57,6.7,7.2533,1.6869,7.090996
2710.0,FUNDACION UNIVERSITARIA MONSERRATE -UNIMONSERRATE,2019,16.19,TAI,IES Padre Nivel Formacin,TyT,19.18,15.18,17.86,10.58,7.4481,18.8745
2710.0,FUNDACION UNIVERSITARIA MONSERRATE -UNIMONSERRATE,2019,17.75,TAI,IES Padre Nivel Formacin,Universitario,15.86,16.11,13.16,13.7533,6.7319,14.519668
2711.0,UNIVERSIDAD CATOLICA DE PEREIRA,2019,18.34,TAI,IES Padre Nivel Formacin,TyT,16.25,30.3,28.66,17.0967,1.8147,21.640076
2711.0,UNIVERSIDAD CATOLICA DE PEREIRA,2019,7.27,TAI,IES Padre Nivel Formacin,Universitario,8.08,10.16,6.55,13.3967,4.6085,9.113928
2712.0,FUNDACION UNIVERSITARIA KONRAD LORENZ,2019,10.4,TAI,IES Padre Nivel Formacin,Universitario,10.17,10.82,11.37,11.5,4.2443,10.837214
2713.0,FUNDACION UNIVERSITARIA LOS LIBERTADORES,2019,15.94,TAI,IES Padre Nivel Formacin,TyT,17.58,23.59,16.32,11.9433,4.9921,19.355028
2713.0,FUNDACION UNIVERSITARIA LOS LIBERTADORES,2019,15.53,TAI,IES Padre Nivel Formacin,Universitario,15.65,17.47,13.53,14.4667,3.8441,14.856249
2715.0,FUNDACION UNIVERSITARIA DE POPAYAN,2019,0.0,TAI,IES Padre Nivel Formacin,TyT,0.0,100.0,0.0,11.0767,9.6411,6.4059706
2715.0,FUNDACION UNIVERSITARIA DE POPAYAN,2019,12.77,TAI,IES Padre Nivel Formacin,Universitario,14.47,19.74,12.54,10.04,8.7149,14.840273
2719.0,UNIVERSIDAD CATLICA LUIS AMIG,2019,8.61,TAI,IES Padre Nivel Formacin,Universitario,8.4,8.96,8.12,7.6233,7.2662,8.762426
2720.0,FUNDACION UNIVERSITARIA JUAN DE CASTELLANOS,2019,20.0,TAI,IES Padre Nivel Formacin,TyT,36.36,25.0,20.0,19.7433,14.707,26.58827
2114.0,ESCUELA NACIONAL DEL DEPORTE,2019,18.03,TAI,IES Padre Nivel Formacin,TyT,17.4,18.6,14.74,20.72,14.2726,18.870687
2721.0,FUNDACION UNIVERSITARIA MARIA CANO,2019,22.22,TAI,IES Padre Nivel Formacin,TyT,31.58,19.23,48.28,28.4467,9.8607,28.661373
2721.0,FUNDACION UNIVERSITARIA MARIA CANO,2019,8.3,TAI,IES Padre Nivel Formacin,Universitario,8.91,8.08,10.7,19.2967,11.4534,9.169172
2723.0,FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-,2019,16.63,TAI,IES Padre Nivel Formacin,Universitario,17.25,14.09,17.42,19.2467,11.4661,15.896112
2724.0,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,2019,19.53,TAI,IES Padre Nivel Formacin,TyT,20.95,18.84,15.77,15.7033,6.1672,19.108797
2724.0,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,2019,11.69,TAI,IES Padre Nivel Formacin,Universitario,11.06,12.74,11.75,16.42,4.997,12.014743
2725.0,POLITECNICO GRANCOLOMBIANO,2019,20.36,TAI,IES Padre Nivel Formacin,TyT,21.68,22.44,24.0,17.8967,5.932,21.888958
2725.0,POLITECNICO GRANCOLOMBIANO,2019,18.02,TAI,IES Padre Nivel Formacin,Universitario,18.94,18.65,19.56,17.2267,5.5134,17.688301
2727.0,FUNDACION UNIVERSITARIA-CEIPA-,2019,0.0,TAI,IES Padre Nivel Formacin,TyT,0.0,0.0,0.0,13.54,11.8057,12.233737
2727.0,FUNDACION UNIVERSITARIA-CEIPA-,2019,21.7,TAI,IES Padre Nivel Formacin,Universitario,17.51,22.82,21.02,12.15,10.5465,18.748354
2728.0,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2019,27.35,TAI,IES Padre Nivel Formacin,TyT,20.82,25.86,22.36,12.7767,11.188,22.120136
2728.0,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2019,20.65,TAI,IES Padre Nivel Formacin,Universitario,18.53,16.88,13.24,18.9533,1.6951,16.63855
2730.0,FUNDACION ESCUELA COLOMBIANA DE REHABILITACION,2019,6.35,TAI,IES Padre Nivel Formacin,Universitario,7.65,10.05,6.9,15.6667,7.0364,9.661829
2731.0,FUNDACION UNIVERSITARIA CATOLICA LUMEN GENTIUM,2019,14.43,TAI,IES Padre Nivel Formacin,TyT,14.48,22.8,17.73,13.5533,5.4989,18.881233
2731.0,FUNDACION UNIVERSITARIA CATOLICA LUMEN GENTIUM,2019,12.18,TAI,IES Padre Nivel Formacin,Universitario,9.56,23.2,11.51,10.5633,3.5238,12.61875
2732.0,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2019,21.28,TAI,IES Padre Nivel Formacin,TyT,26.27,18.78,13.68,16.77,8.5871,21.78895
2704.0,COLEGIO DE ESTUDIOS SUPERIORES DE ADMINISTRACION-CESA-,2019,8.43,TAI,IES Padre Nivel Formacin,Universitario,6.22,8.09,8.33,14.0167,10.7423,8.790546
2733.0,FUNDACIN UNIVERSITARIA SAN ALFONSO- FUSA-,2019,21.54,TAI,IES Padre Nivel Formacin,Universitario,23.41,14.16,10.58,18.6333,10.845,17.488298
2736.0,FUNDACION UNIVERSITARIA SEMINARIO BIBLICO DE COLOMBIA,2019,17.12,TAI,IES Padre Nivel Formacin,Universitario,10.49,19.38,14.05,13.3733,8.9504,13.757599
2738.0,FUNDACION UNIVERSITARIA EMPRESARIAL DE LA CAMARA DE COMERCIO DE BOGOTA,2019,14.15,TAI,IES Padre Nivel Formacin,Universitario,15.53,22.26,17.92,16.4767,6.5118,17.619755
2739.0,FUNDACION DE ESTUDIOS SUPERIORES UNIVERSITARIOS DE URABA ANTONIO ROLDAN BETANCUR,2019,23.13,TAI,IES Padre Nivel Formacin,TyT,19.77,15.7,21.54,15.2633,4.6457,19.340496
2739.0,FUNDACION DE ESTUDIOS SUPERIORES UNIVERSITARIOS DE URABA ANTONIO ROLDAN BETANCUR,2019,15.0,TAI,IES Padre Nivel Formacin,Universitario,23.53,5.56,33.33,19.61,4.0024,19.7806
2740.0,INSTITUCION UNIVERSITARIA COLOMBO AMERICANA - UNICA,2019,12.1,TAI,IES Padre Nivel Formacin,Universitario,14.57,12.77,6.62,19.29,4.4992,13.73847
2741.0,FUNDACION DE ESTUDIOS SUPERIORES - MONSEOR ABRAHAM ESCUDERO MONTOYA  - FUNDES,2019,8.37,TAI,IES Padre Nivel Formacin,Universitario,10.54,17.99,12.06,16.2133,6.6491,12.66779
2743.0,FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO,2019,15.1,TAI,IES Padre Nivel Formacin,TyT,18.88,23.27,20.83,14.6633,4.1708,20.63588
2743.0,FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO,2019,16.81,TAI,IES Padre Nivel Formacin,Universitario,15.67,15.11,13.16,15.03,4.2067,14.519668
2744.0,INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI,2019,15.51,TAI,IES Padre Nivel Formacin,TyT,13.13,25.59,14.25,15.8933,2.8815,17.376245
2744.0,INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI,2019,9.42,TAI,IES Padre Nivel Formacin,Universitario,11.36,9.89,10.05,13.3867,2.1664,11.395779
2745.0,FUNDACIN UNIVERSITARIA COMPENSAR,2019,15.89,TAI,IES Padre Nivel Formacin,TyT,17.94,18.29,17.8,14.1433,3.405,18.613365
2745.0,FUNDACIN UNIVERSITARIA COMPENSAR,2019,14.22,TAI,IES Padre Nivel Formacin,Universitario,16.13,16.94,16.91,15.1433,3.3992,15.413776
2746.0,FUNDACION UNIVERSITARIA SANITAS,2019,6.85,TAI,IES Padre Nivel Formacin,Universitario,8.49,7.4,8.5,14.1867,5.0158,8.826621
2747.0,FUNDACION UNIVERSITARIA AUTONOMA DE LAS AMERICAS,2019,10.41,TAI,IES Padre Nivel Formacin,TyT,11.99,12.66,17.67,12.2033,3.8245,14.718586
2720.0,FUNDACION UNIVERSITARIA JUAN DE CASTELLANOS,2019,13.56,TAI,IES Padre Nivel Formacin,Universitario,18.26,23.13,14.56,12.9133,4.95,17.358177
2748.0,FUNDACION UNIVERSITARIA SEMINARIO TEOLOGICO BAUTISTA INTERNACIONAL,2019,18.38,TAI,IES Padre Nivel Formacin,Universitario,5.13,20.43,15.75,11.7933,6.5672,12.460561
2749.0,INSTITUCION UNIVERSITARIA  SALAZAR Y HERRERA,2019,21.39,TAI,IES Padre Nivel Formacin,TyT,20.62,18.22,19.99,14.67,8.3457,20.21796
2749.0,INSTITUCION UNIVERSITARIA  SALAZAR Y HERRERA,2019,17.55,TAI,IES Padre Nivel Formacin,Universitario,14.96,14.61,16.02,13.57,7.838,15.029992
2805.0,UNIVERSIDAD SIMON BOLIVAR,2019,37.5,TAI,IES Padre Nivel Formacin,TyT,24.54,28.89,35.37,20.04,4.8163,26.957808
2805.0,UNIVERSIDAD SIMON BOLIVAR,2019,13.92,TAI,IES Padre Nivel Formacin,Universitario,15.28,15.79,18.19,18.26,5.441,15.266613
2810.0,CORPORACION UNIVERSIDAD DE LA COSTA CUC,2019,17.39,TAI,IES Padre Nivel Formacin,TyT,26.09,83.16,52.63,21.97,5.8453,30.903605
2810.0,CORPORACION UNIVERSIDAD DE LA COSTA CUC,2019,13.38,TAI,IES Padre Nivel Formacin,Universitario,14.98,14.36,14.84,18.7833,6.3295,14.39782
2811.0,ESCUELA COLOMBIANA DE INGENIERIA JULIO GARAVITO,2019,8.2,TAI,IES Padre Nivel Formacin,Universitario,7.73,10.0,11.8,16.2667,9.2474,9.925895
2812.0,UNIVERSIDAD EAN,2019,13.0,TAI,IES Padre Nivel Formacin,Universitario,11.94,13.19,14.27,11.55,3.6407,12.6757
2813.0,UNIVERSIDAD EIA,2019,7.31,TAI,IES Padre Nivel Formacin,Universitario,6.25,8.75,7.95,8.64,2.9521,8.144394
2815.0,CORPORACION UNIVERSITARIA ADVENTISTA - UNAC,2019,29.25,TAI,IES Padre Nivel Formacin,TyT,15.0,17.65,15.27,11.0633,4.4404,16.073786
2815.0,CORPORACION UNIVERSITARIA ADVENTISTA - UNAC,2019,19.77,TAI,IES Padre Nivel Formacin,Universitario,13.74,14.68,12.15,11.6633,4.7302,13.28087
2818.0,CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-,2019,29.53,TAI,IES Padre Nivel Formacin,TyT,26.05,29.37,30.7,18.2633,6.7728,27.394007
2818.0,CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-,2019,12.96,TAI,IES Padre Nivel Formacin,Universitario,10.67,16.91,15.18,16.82,8.1395,13.442011
2820.0,CORPORACION UNIVERSITARIA LASALLISTA,2019,15.5,TAI,IES Padre Nivel Formacin,Universitario,12.94,11.63,4.1,16.5533,8.3023,12.554357
2732.0,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2019,17.01,TAI,IES Padre Nivel Formacin,Universitario,14.83,16.21,14.12,12.8133,2.0829,14.563275
2824.0,CORPORACION UNIVERSITARIA DE COLOMBIA IDEAS,2019,31.82,TAI,IES Padre Nivel Formacin,Universitario,24.35,55.72,54.26,17.3733,6.1154,30.034002
2825.0,CORPORACION UNIVERSITARIA RAFAEL NUEZ,2019,12.56,TAI,IES Padre Nivel Formacin,TyT,17.79,14.9,20.17,18.99,4.8721,18.027449
2825.0,CORPORACION UNIVERSITARIA RAFAEL NUEZ,2019,11.55,TAI,IES Padre Nivel Formacin,Universitario,16.21,14.47,12.14,19.45,4.3164,14.662099
2827.0,CORPORACION UNIVERSITARIA DEL META - UNIMETA,2019,14.29,TAI,IES Padre Nivel Formacin,TyT,32.14,22.22,14.75,22.0467,8.7767,24.834373
2827.0,CORPORACION UNIVERSITARIA DEL META - UNIMETA,2019,16.7,TAI,IES Padre Nivel Formacin,Universitario,18.12,19.84,15.35,22.1567,8.6984,16.675598
2828.0,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,2019,11.29,TAI,IES Padre Nivel Formacin,Universitario,11.24,14.23,13.69,20.5,10.6513,12.480433
2829.0,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,2019,20.26,TAI,IES Padre Nivel Formacin,TyT,20.99,20.96,22.95,16.7833,5.0106,20.745642
2829.0,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,2019,10.68,TAI,IES Padre Nivel Formacin,Universitario,11.61,12.12,13.0,14.6133,5.5255,12.083608
2830.0,CORPORACION UNIVERSITARIA IBEROAMERICANA,2019,27.12,TAI,IES Padre Nivel Formacin,TyT,33.0,19.71,21.85,21.8667,10.7219,25.053429
2830.0,CORPORACION UNIVERSITARIA IBEROAMERICANA,2019,18.2,TAI,IES Padre Nivel Formacin,Universitario,21.59,22.38,16.77,22.0667,10.703,19.882038
2831.0,CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA,2019,21.09,TAI,IES Padre Nivel Formacin,Universitario,22.5,19.78,17.97,25.6967,6.3412,19.866642
2832.0,UNIVERSIDAD DE SANTANDER - UDES,2019,21.1,TAI,IES Padre Nivel Formacin,TyT,22.44,32.87,22.01,22.1767,0.509,25.814419
2832.0,UNIVERSIDAD DE SANTANDER - UDES,2019,10.6,TAI,IES Padre Nivel Formacin,Universitario,12.28,17.07,16.55,19.0733,5.8833,13.978155
2833.0,CORPORACION UNIVERSITARIA REMINGTON,2019,19.24,TAI,IES Padre Nivel Formacin,TyT,29.19,26.62,24.8,21.3033,8.5121,27.745749
2833.0,CORPORACION UNIVERSITARIA REMINGTON,2019,16.04,TAI,IES Padre Nivel Formacin,Universitario,21.96,19.27,18.83,21.1433,8.4845,19.570192
2747.0,FUNDACION UNIVERSITARIA AUTONOMA DE LAS AMERICAS,2019,10.41,TAI,IES Padre Nivel Formacin,Universitario,7.86,9.13,11.98,19.67,10.8478,9.414152
2834.0,UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,2019,17.32,TAI,IES Padre Nivel Formacin,Universitario,16.69,22.58,16.49,15.5033,7.1245,17.850903
2836.0,CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA,2019,35.95,TAI,IES Padre Nivel Formacin,TyT,29.48,30.9,23.9,18.01,10.8703,27.420141
2836.0,CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA,2019,27.27,TAI,IES Padre Nivel Formacin,Universitario,26.01,26.47,13.54,24.06,6.6142,23.37912
2837.0,CORPORACION UNIVERSITARIA REPUBLICANA,2019,20.7,TAI,IES Padre Nivel Formacin,Universitario,18.95,21.29,17.52,24.8133,5.366,18.765808
2838.0,CORPORACION COLEGIATURA COLOMBIANA,2019,7.33,TAI,IES Padre Nivel Formacin,Universitario,8.63,9.47,11.36,17.8633,8.7408,10.143537
2840.0,CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE,2019,10.07,TAI,IES Padre Nivel Formacin,Universitario,9.66,10.13,7.38,12.4133,5.6843,9.776279
