PERIODO,NOMBRE_FACULTAD,NOMBRE_PROGRAMA,JORNADA,MODALIDAD,NOMBRE_SEDE,TIPO_IDEN_EST,FECHA_NACIMIENTO,GENERO,ESTRATO,NOMBRE_ESTADO,ORIGEN_GEOGRAFICO,LUGAR_EXPEDICION,tipo_desercion,edad
PRIMER SEMESTRE DE 2024,CIENCIAS,BIOLOGIA,Diurna,Presencial,TUNJA,C.C.,2004-06-01,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,20
PRIMER SEMESTRE DE 2024,CIENCIAS,MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,2003-03-29,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,UBATE,RÁQUIRA,LIT. B,21
PRIMER SEMESTRE DE 2024,CIENCIAS,MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,1998-06-03,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,26
PRIMER SEMESTRE DE 2024,CIENCIAS,MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,2001-10-17,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,PAIPA,LIT. C,23
PRIMER SEMESTRE DE 2024,CIENCIAS,MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,2003-11-28,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,21
PRIMER SEMESTRE DE 2024,CIENCIAS,MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,2004-01-11,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,20
PRIMER SEMESTRE DE 2024,CIENCIAS,MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,2002-11-07,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,TAME,LIT. C,22
PRIMER SEMESTRE DE 2024,CIENCIAS,MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,2001-09-05,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,OICATÁ,LIT. D,23
PRIMER SEMESTRE DE 2024,CIENCIAS,MATEMATICAS,Diurna,Presencial,TUNJA,T.I.,2005-12-29,F,1,PERDIO CUPO A130/98 ART. 80 LIT. B,SAN JOSÉ DE PARE,SAN JOSÉ DE PARE,LIT. B,19
PRIMER SEMESTRE DE 2024,CIENCIAS,QUIMICA,Diurna,Presencial,TUNJA,C.C.,1999-05-20,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SIMIJACA,SIMIJACA,LIT. E,25
PRIMER SEMESTRE DE 2024,CIENCIAS,QUIMICA,Diurna,Presencial,TUNJA,C.C.,2003-10-05,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,TUNJA,LIT. C,21
PRIMER SEMESTRE DE 2024,CIENCIAS,QUIMICA,Diurna,Presencial,TUNJA,C.C.,2003-10-08,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,SOGAMOSO,LIT. E,21
PRIMER SEMESTRE DE 2024,CIENCIAS,QUIMICA,Diurna,Presencial,TUNJA,C.C.,2002-12-03,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TAURAMENA,TAURAMENA,LIT. B,22
PRIMER SEMESTRE DE 2024,CIENCIAS,QUIMICA,Diurna,Presencial,TUNJA,C.C.,1993-03-06,F,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,31
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,INGENIERÍA AGRONOMICA,Diurna,Presencial,TUNJA,C.C.,2004-04-22,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D,SOCOTÁ,SOCHA,LIT. D,20
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,INGENIERÍA AGRONOMICA,Diurna,Presencial,TUNJA,T.I.,2004-06-18,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOCORRO,CHIMA,LIT. E,20
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,INGENIERÍA AGRONOMICA,Diurna,Presencial,TUNJA,C.C.,2004-07-05,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,LIT. B,20
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,INGENIERÍA AGRONOMICA,Diurna,Presencial,TUNJA,C.C.,1998-08-07,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,LIT. E,26
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,INGENIERÍA AGRONOMICA,Diurna,Presencial,TUNJA,C.C.,2001-04-29,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,NOBSA,LIT. E,23
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,INGENIERÍA AGRONOMICA,Diurna,Presencial,TUNJA,T.I.,2005-10-11,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,19
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,INGENIERÍA AGRONOMICA,Diurna,Presencial,TUNJA,C.C.,2004-11-27,F,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,20
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,INGENIERÍA AGRONOMICA,Diurna,Presencial,TUNJA,C.C.,2004-10-15,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TOCA,LIT. B,20
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,INGENIERÍA AGRONOMICA,Diurna,Presencial,TUNJA,T.I.,2006-05-03,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,MIRAFLORES,MIRAFLORES,LIT. B,18
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,Diurna,Presencial,TUNJA,C.C.,1999-01-16,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SOGAMOSO,SOGAMOSO,LIT. D,25
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,Diurna,Presencial,TUNJA,C.C.,2002-09-10,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,LIT. C,22
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,Diurna,Presencial,TUNJA,C.C.,2000-07-02,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SOGAMOSO,SOGAMOSO,LIT. D,24
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,Diurna,Presencial,TUNJA,C.C.,1996-06-06,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,CHIQUINQUIRÁ,YOPAL,LIT. E,28
PRIMER SEMESTRE DE 2024,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,Diurna,Presencial,TUNJA,C.C.,1994-05-23,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,30
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,2001-01-20,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Diurna,Presencial,TUNJA,T.I.,2003-08-21,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,21
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,1998-07-26,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,CHISCAS,TUNJA,LIT. E,26
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,1998-05-18,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,BUCARAMANGA,TUNJA,LIT. E,26
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,2004-10-29,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,CHIQUINQUIRÁ,CHIQUINQUIRÁ,LIT. D,20
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,1998-12-22,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,QUÍPAMA,TUNJA,LIT. E,26
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Diurna,Presencial,TUNJA,T.I.,2005-09-15,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,PÁEZ,MIRAFLORES,LIT. B,19
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,1997-06-26,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOATÁ,SOATÁ,LIT. E,27
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Diurna,Presencial,TUNJA,C.C.,2001-12-09,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,MIRAFLORES,LIT. E,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,Diurna,Presencial,TUNJA,C.C.,1998-12-19,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,26
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,Diurna,Presencial,TUNJA,C.C.,2000-09-30,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,24
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,Diurna,Presencial,TUNJA,C.C.,2001-03-31,F,1,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,LIT. D,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Nocturna,Presencial,TUNJA,C.C.,1998-02-01,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,FIRAVITOBA,LIT. C,26
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Nocturna,Presencial,TUNJA,C.C.,2002-08-19,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,22
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Nocturna,Presencial,TUNJA,C.C.,2003-08-12,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,21
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Nocturna,Presencial,TUNJA,C.C.,2001-12-18,F,1,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,PESCA,LIT. D,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,Nocturna,Presencial,TUNJA,C.C.,1992-05-01,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,MONIQUIRÁ,MONIQUIRÁ,LIT. E,32
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,Diurna,Presencial,TUNJA,C.C.,2002-09-17,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,22
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,Diurna,Presencial,TUNJA,C.C.,2001-06-07,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,LIT. D,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,Diurna,Presencial,TUNJA,C.C.,2001-04-30,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,CHITARAQUE,CHITARAQUE,LIT. E,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,Diurna,Presencial,TUNJA,C.C.,2003-05-13,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,PAUNA,PAUNA,LIT. D,21
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,Diurna,Presencial,TUNJA,T.I.,2006-03-28,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,AGUACHICA,OCAÑA,LIT. C,18
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,Diurna,Presencial,TUNJA,C.C.,2005-12-15,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,PAIPA,LIT. B,19
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,Diurna,Presencial,TUNJA,C.C.,2000-06-10,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,DUITAMA,DUITAMA,LIT. D,24
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,Diurna,Presencial,TUNJA,C.C.,2001-09-04,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,OICATÁ,LIT. B,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,Diurna,Presencial,TUNJA,T.I.,2003-04-23,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,CHIQUINQUIRÁ,LIT. D,21
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,Diurna,Presencial,TUNJA,C.C.,1998-03-23,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,PAIPA,PAIPA,LIT. E,26
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,Diurna,Presencial,TUNJA,T.I.,2005-04-16,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CHIQUINQUIRÁ,CHIQUINQUIRÁ,LIT. C,19
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,Diurna,Presencial,TUNJA,C.C.,2002-03-05,F,1,PERDIO CUPO A130/98 ART. 80 LIT. D,TÓPAGA,TÓPAGA,LIT. D,22
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,Diurna,Presencial,TUNJA,C.C.,1994-10-31,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SAMACÁ,PIEDECUESTA,LIT. D,30
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,Diurna,Presencial,TUNJA,C.C.,1999-01-01,M,3,PERDIO CUPO A130/98 ART. 80 LIT. A,SIACHOQUE,TUNJA,LIT. A,25
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,Diurna,Presencial,TUNJA,C.C.,1985-01-04,M,3,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,BUCARAMANGA,LIT. D,39
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,Diurna,Presencial,TUNJA,C.C.,2000-05-03,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SIACHOQUE,SIACHOQUE,LIT. B,24
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,Extendida,Presencial,TUNJA,C.C.,2003-12-24,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,CHIQUINQUIRÁ,LIT. E,21
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,Extendida,Presencial,TUNJA,T.I.,2006-01-12,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,RAMIRIQUÍ,CIÉNEGA,LIT. C,18
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,Extendida,Presencial,TUNJA,C.C.,1985-12-21,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,MONIQUIRÁ,MONIQUIRÁ,LIT. E,39
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,Extendida,Presencial,TUNJA,C.C.,1996-10-20,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,YOPAL,YOPAL,LIT. E,28
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,Extendida,Presencial,TUNJA,C.C.,1990-07-25,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,LA DORADA,BOGOTÁ D.C.,LIT. E,34
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,Extendida,Presencial,TUNJA,C.C.,2003-12-03,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,BOGOTÁ D.C.,TUNJA,LIT. B,21
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,Extendida,Presencial,TUNJA,C.C.,2002-04-21,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,BOGOTÁ D.C.,TUTA,LIT. C,22
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,Extendida,Presencial,TUNJA,C.C.,1999-07-09,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CÓMBITA,TUNJA,LIT. C,25
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,Extendida,Presencial,TUNJA,C.C.,2002-08-04,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,LIT. C,22
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,Extendida,Presencial,TUNJA,T.I.,2005-03-19,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,GRANADA,GRANADA,LIT. C,19
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN INFANTIL,Extendida,Presencial,TUNJA,C.C.,2004-03-18,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,20
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN INFANTIL,Extendida,Presencial,TUNJA,C.C.,1999-05-06,F,3,PERDIO CUPO A130/98 ART. 80 LIT. D,BARBOSA,BARBOSA,LIT. D,25
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",Extendida,Presencial,TUNJA,C.C.,2004-11-10,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,BOLÍVAR,TUNJA,LIT. C,20
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",Extendida,Presencial,TUNJA,C.C.,2000-09-09,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,VILLAVICENCIO,VILLAVICENCIO,LIT. E,24
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,Extendida,Presencial,TUNJA,C.C.,2000-04-18,F,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,24
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,Extendida,Presencial,TUNJA,C.C.,2000-12-08,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,NOBSA,LIT. C,24
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,Diurna,Presencial,TUNJA,C.C.,2001-05-29,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,VILLAPINZÓN,VILLAPINZÓN,LIT. D,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,Diurna,Presencial,TUNJA,C.C.,1995-02-07,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,BUCARAMANGA,PUENTE NACIONAL,LIT. C,29
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,Diurna,Presencial,TUNJA,C.C.,1997-03-26,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,27
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,Diurna,Presencial,TUNJA,C.C.,1999-05-28,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TURMEQUÉ,PAIPA,LIT. C,25
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,ARTES PLASTICAS Y VISUALES,Extendida,Presencial,TUNJA,C.C.,2003-04-14,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,21
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,ARTES PLASTICAS Y VISUALES,Extendida,Presencial,TUNJA,C.C.,2003-09-20,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,BOGOTÁ D.C.,CIÉNEGA,LIT. E,21
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,ARTES PLASTICAS Y VISUALES,Extendida,Presencial,TUNJA,C.C.,2004-04-07,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,PAMPLONA,DUITAMA,LIT. C,20
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,DOCTORADO EN HISTORIA,Otra,Presencial,TUNJA,C.C.,1991-10-20,F,,PERDIO CUPO A 052/2012  ART 15 LIT.A.,VILLAPINZÓN,VILLAPINZÓN,LIT. A,33
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,MAESTRÍA EN LITERATURA,Otra,Presencial,TUNJA,C.C.,2000-10-22,F,,PERDIO CUPO A 052/2012  ART 15 LIT.A.,BOGOTÁ D.C.,BOGOTÁ D.C.,LIT. A,24
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,TUNJA,C.C.,2001-01-04,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C,BARRANCABERMEJA,BARRANCABERMEJA,LIT. C,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,TUNJA,C.C.,1997-10-17,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,SAMACÁ,SAMACÁ,LIT. E,27
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,TUNJA,C.C.,1980-04-09,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,44
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,DUITAMA,C.C.,2001-07-09,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,SAN MATEO,LIT. E,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,CHIQUINQUIRA,C.C.,2001-02-21,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,BARBOSA,BARBOSA,LIT. B,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,CHIQUINQUIRA,C.C.,1998-04-22,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,CHIQUINQUIRÁ,CHIQUINQUIRÁ,LIT. E,26
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,CHIQUINQUIRA,C.C.,2002-05-17,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,UBATE,UBATE,LIT. B,22
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA SALUD,PSICOLOGIA,Diurna,Presencial,TUNJA,C.C.,1996-02-29,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,NUNCHÍA,YOPAL,LIT. E,28
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA SALUD,PSICOLOGIA,Diurna,Presencial,TUNJA,C.C.,1997-01-17,M,4,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,27
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA SALUD,MEDICINA,Diurna,Presencial,TUNJA,C.C.,2001-01-18,F,1,PERDIO CUPO A130/98 ART. 80 LIT. D,BOGOTÁ D.C.,BOGOTÁ D.C.,LIT. D,23
PRIMER SEMESTRE DE 2024,CIENCIAS DE LA SALUD,MEDICINA,Diurna,Presencial,TUNJA,T.I.,2004-01-08,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,TUNJA,LIT. E,20
PRIMER SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Diurna,Presencial,TUNJA,C.C.,2002-11-02,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CHIQUINQUIRÁ,CHIQUINQUIRÁ,LIT. C,22
PRIMER SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Diurna,Presencial,TUNJA,C.C.,2004-03-26,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,UMBITA,TUNJA,LIT. B,20
PRIMER SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Nocturna,Presencial,TUNJA,C.C.,2000-11-23,M,4,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,24
