CODIGO IES PADRE,IES,Año,Tasa,Tipo,Categoria,Nivel de formacion
1804.0,UNIVERSIDAD AUTONOMA DEL CARIBE- UNIAUTONOMA,2015,19.03,TDA,IES Padre Nivel Formacin,Universitario
1805.0,UNIVERSIDAD SANTIAGO DE CALI,2015,26.62,TDA,IES Padre Nivel Formacin,TyT
1805.0,UNIVERSIDAD SANTIAGO DE CALI,2015,14.35,TDA,IES Padre Nivel Formacin,Universitario
1806.0,UNIVERSIDAD LIBRE,2015,16.67,TDA,IES Padre Nivel Formacin,TyT
1806.0,UNIVERSIDAD LIBRE,2015,7.59,TDA,IES Padre Nivel Formacin,Universitario
1812.0,UNIVERSIDAD DE MEDELLIN,2015,13.33,TDA,IES Padre Nivel Formacin,TyT
1812.0,UNIVERSIDAD DE MEDELLIN,2015,8.19,TDA,IES Padre Nivel Formacin,Universitario
1813.0,UNIVERSIDAD DE LOS ANDES,2015,4.66,TDA,IES Padre Nivel Formacin,Universitario
1814.0,UNIVERSIDAD AUTONOMA LATINOAMERICANA-UNAULA-,2015,8.02,TDA,IES Padre Nivel Formacin,Universitario
1815.0,CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA,2015,30.0,TDA,IES Padre Nivel Formacin,TyT
1815.0,CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA,2015,7.55,TDA,IES Padre Nivel Formacin,Universitario
1818.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,2015,11.9,TDA,IES Padre Nivel Formacin,TyT
1818.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,2015,9.37,TDA,IES Padre Nivel Formacin,Universitario
1823.0,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,2015,10.82,TDA,IES Padre Nivel Formacin,TyT
1823.0,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,2015,9.91,TDA,IES Padre Nivel Formacin,Universitario
1824.0,UNIVERSIDAD METROPOLITANA,2015,7.79,TDA,IES Padre Nivel Formacin,Universitario
1825.0,UNIVERSIDAD AUTONOMA DE MANIZALES,2015,18.22,TDA,IES Padre Nivel Formacin,TyT
1825.0,UNIVERSIDAD AUTONOMA DE MANIZALES,2015,5.6,TDA,IES Padre Nivel Formacin,Universitario
1826.0,UNIVERSIDAD ANTONIO NARIO,2015,20.46,TDA,IES Padre Nivel Formacin,TyT
1826.0,UNIVERSIDAD ANTONIO NARIO,2015,13.56,TDA,IES Padre Nivel Formacin,Universitario
1827.0,UNIVERSIDAD CATOLICA DE MANIZALES,2015,11.86,TDA,IES Padre Nivel Formacin,TyT
1827.0,UNIVERSIDAD CATOLICA DE MANIZALES,2015,4.63,TDA,IES Padre Nivel Formacin,Universitario
1828.0,UNIVERSIDAD ICESI,2015,4.84,TDA,IES Padre Nivel Formacin,Universitario
1830.0,UNIVERSIDAD AUTONOMA DE OCCIDENTE,2015,18.54,TDA,IES Padre Nivel Formacin,TyT
1830.0,UNIVERSIDAD AUTONOMA DE OCCIDENTE,2015,9.17,TDA,IES Padre Nivel Formacin,Universitario
1831.0,UNIVERSIDAD DE IBAGUE,2015,21.85,TDA,IES Padre Nivel Formacin,TyT
1831.0,UNIVERSIDAD DE IBAGUE,2015,9.16,TDA,IES Padre Nivel Formacin,Universitario
1832.0,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,2015,19.38,TDA,IES Padre Nivel Formacin,TyT
1832.0,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,2015,9.11,TDA,IES Padre Nivel Formacin,Universitario
1833.0,UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,2015,13.79,TDA,IES Padre Nivel Formacin,TyT
1833.0,UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,2015,8.8,TDA,IES Padre Nivel Formacin,Universitario
1835.0,UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES - UDCA,2015,21.24,TDA,IES Padre Nivel Formacin,TyT
1835.0,UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES - UDCA,2015,10.06,TDA,IES Padre Nivel Formacin,Universitario
2102.0,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2015,33.77,TDA,IES Padre Nivel Formacin,TyT
2102.0,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2015,23.58,TDA,IES Padre Nivel Formacin,Universitario
2104.0,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,2015,7.83,TDA,IES Padre Nivel Formacin,TyT
2104.0,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,2015,11.05,TDA,IES Padre Nivel Formacin,Universitario
2106.0,DIRECCION NACIONAL DE ESCUELAS,2015,4.3,TDA,IES Padre Nivel Formacin,TyT
2110.0,COLEGIO MAYOR DE ANTIOQUIA,2015,11.68,TDA,IES Padre Nivel Formacin,TyT
2110.0,COLEGIO MAYOR DE ANTIOQUIA,2015,8.01,TDA,IES Padre Nivel Formacin,Universitario
2114.0,ESCUELA NACIONAL DEL DEPORTE,2015,16.78,TDA,IES Padre Nivel Formacin,TyT
2114.0,ESCUELA NACIONAL DEL DEPORTE,2015,6.44,TDA,IES Padre Nivel Formacin,Universitario
2206.0,INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,2015,10.16,TDA,IES Padre Nivel Formacin,Universitario
2207.0,INSTITUTO UNIVERSITARIO DE LA PAZ,2015,18.95,TDA,IES Padre Nivel Formacin,TyT
2207.0,INSTITUTO UNIVERSITARIO DE LA PAZ,2015,13.72,TDA,IES Padre Nivel Formacin,Universitario
2208.0,CONSERVATORIO DEL TOLIMA,2015,8.87,TDA,IES Padre Nivel Formacin,Universitario
2209.0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,2015,15.5,TDA,IES Padre Nivel Formacin,TyT
2209.0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,2015,11.17,TDA,IES Padre Nivel Formacin,Universitario
2211.0,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR,2015,15.11,TDA,IES Padre Nivel Formacin,Universitario
2301.0,UNIDAD CENTRAL DEL VALLE DEL CAUCA,2015,6.93,TDA,IES Padre Nivel Formacin,TyT
2301.0,UNIDAD CENTRAL DEL VALLE DEL CAUCA,2015,8.76,TDA,IES Padre Nivel Formacin,Universitario
2302.0,INSTITUCION UNIVERSITARIA DE ENVIGADO,2015,18.31,TDA,IES Padre Nivel Formacin,TyT
2302.0,INSTITUCION UNIVERSITARIA DE ENVIGADO,2015,14.63,TDA,IES Padre Nivel Formacin,Universitario
2701.0,INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC,2015,7.67,TDA,IES Padre Nivel Formacin,Universitario
2702.0,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD,2015,11.43,TDA,IES Padre Nivel Formacin,TyT
2702.0,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD,2015,6.24,TDA,IES Padre Nivel Formacin,Universitario
2704.0,COLEGIO DE ESTUDIOS SUPERIORES DE ADMINISTRACION-CESA-,2015,4.46,TDA,IES Padre Nivel Formacin,Universitario
2707.0,FUNDACION UNIVERSITARIA JUAN N. CORPAS,2015,1.95,TDA,IES Padre Nivel Formacin,Universitario
2708.0,UNIVERSIDAD CES,2015,12.78,TDA,IES Padre Nivel Formacin,TyT
2708.0,UNIVERSIDAD CES,2015,4.6,TDA,IES Padre Nivel Formacin,Universitario
2709.0,FUNDACION UNIVERSITARIA SAN MARTIN,2015,13.15,TDA,IES Padre Nivel Formacin,Universitario
2710.0,FUNDACION UNIVERSITARIA MONSERRATE -UNIMONSERRATE,2015,18.73,TDA,IES Padre Nivel Formacin,TyT
2710.0,FUNDACION UNIVERSITARIA MONSERRATE -UNIMONSERRATE,2015,12.66,TDA,IES Padre Nivel Formacin,Universitario
2711.0,UNIVERSIDAD CATOLICA DE PEREIRA,2015,11.59,TDA,IES Padre Nivel Formacin,TyT
2711.0,UNIVERSIDAD CATOLICA DE PEREIRA,2015,6.47,TDA,IES Padre Nivel Formacin,Universitario
2712.0,FUNDACION UNIVERSITARIA KONRAD LORENZ,2015,8.1,TDA,IES Padre Nivel Formacin,Universitario
2713.0,FUNDACION UNIVERSITARIA LOS LIBERTADORES,2015,17.79,TDA,IES Padre Nivel Formacin,TyT
2713.0,FUNDACION UNIVERSITARIA LOS LIBERTADORES,2015,9.75,TDA,IES Padre Nivel Formacin,Universitario
2715.0,FUNDACION UNIVERSITARIA DE POPAYAN,2015,0.0,TDA,IES Padre Nivel Formacin,TyT
2715.0,FUNDACION UNIVERSITARIA DE POPAYAN,2015,9.84,TDA,IES Padre Nivel Formacin,Universitario
2719.0,UNIVERSIDAD CATLICA LUIS AMIG,2015,6.3,TDA,IES Padre Nivel Formacin,Universitario
2720.0,FUNDACION UNIVERSITARIA JUAN DE CASTELLANOS,2015,13.73,TDA,IES Padre Nivel Formacin,TyT
2720.0,FUNDACION UNIVERSITARIA JUAN DE CASTELLANOS,2015,5.92,TDA,IES Padre Nivel Formacin,Universitario
2721.0,FUNDACION UNIVERSITARIA MARIA CANO,2015,11.11,TDA,IES Padre Nivel Formacin,Universitario
2723.0,FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-,2015,9.88,TDA,IES Padre Nivel Formacin,Universitario
2724.0,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,2015,13.4,TDA,IES Padre Nivel Formacin,TyT
2724.0,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,2015,10.05,TDA,IES Padre Nivel Formacin,Universitario
2725.0,POLITECNICO GRANCOLOMBIANO,2015,20.41,TDA,IES Padre Nivel Formacin,TyT
2725.0,POLITECNICO GRANCOLOMBIANO,2015,27.07,TDA,IES Padre Nivel Formacin,Universitario
2727.0,FUNDACION UNIVERSITARIA-CEIPA-,2015,19.9,TDA,IES Padre Nivel Formacin,Universitario
2728.0,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2015,13.91,TDA,IES Padre Nivel Formacin,TyT
2728.0,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2015,9.49,TDA,IES Padre Nivel Formacin,Universitario
2730.0,FUNDACION ESCUELA COLOMBIANA DE REHABILITACION,2015,6.12,TDA,IES Padre Nivel Formacin,Universitario
2731.0,FUNDACION UNIVERSITARIA CATOLICA LUMEN GENTIUM,2015,25.12,TDA,IES Padre Nivel Formacin,TyT
2731.0,FUNDACION UNIVERSITARIA CATOLICA LUMEN GENTIUM,2015,10.84,TDA,IES Padre Nivel Formacin,Universitario
2732.0,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2015,23.11,TDA,IES Padre Nivel Formacin,TyT
2732.0,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2015,17.46,TDA,IES Padre Nivel Formacin,Universitario
2733.0,FUNDACIN UNIVERSITARIA SAN ALFONSO- FUSA-,2015,6.76,TDA,IES Padre Nivel Formacin,Universitario
2736.0,FUNDACION UNIVERSITARIA SEMINARIO BIBLICO DE COLOMBIA,2015,12.5,TDA,IES Padre Nivel Formacin,Universitario
2738.0,FUNDACION UNIVERSITARIA EMPRESARIAL DE LA CAMARA DE COMERCIO DE BOGOTA,2015,12.97,TDA,IES Padre Nivel Formacin,Universitario
2739.0,FUNDACION DE ESTUDIOS SUPERIORES UNIVERSITARIOS DE URABA ANTONIO ROLDAN BETANCUR,2015,18.75,TDA,IES Padre Nivel Formacin,Universitario
2740.0,INSTITUCION UNIVERSITARIA COLOMBO AMERICANA - UNICA,2015,3.65,TDA,IES Padre Nivel Formacin,Universitario
2741.0,FUNDACION DE ESTUDIOS SUPERIORES - MONSEOR ABRAHAM ESCUDERO MONTOYA  - FUNDES,2015,10.0,TDA,IES Padre Nivel Formacin,Universitario
2743.0,FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO,2015,0.0,TDA,IES Padre Nivel Formacin,TyT
2743.0,FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO,2015,16.38,TDA,IES Padre Nivel Formacin,Universitario
2744.0,INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI,2015,10.24,TDA,IES Padre Nivel Formacin,TyT
2744.0,INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI,2015,8.51,TDA,IES Padre Nivel Formacin,Universitario
2745.0,FUNDACIN UNIVERSITARIA COMPENSAR,2015,18.23,TDA,IES Padre Nivel Formacin,TyT
2745.0,FUNDACIN UNIVERSITARIA COMPENSAR,2015,11.37,TDA,IES Padre Nivel Formacin,Universitario
2746.0,FUNDACION UNIVERSITARIA SANITAS,2015,6.64,TDA,IES Padre Nivel Formacin,Universitario
2747.0,FUNDACION UNIVERSITARIA AUTONOMA DE LAS AMERICAS,2015,12.49,TDA,IES Padre Nivel Formacin,TyT
2747.0,FUNDACION UNIVERSITARIA AUTONOMA DE LAS AMERICAS,2015,6.43,TDA,IES Padre Nivel Formacin,Universitario
2748.0,FUNDACION UNIVERSITARIA SEMINARIO TEOLOGICO BAUTISTA INTERNACIONAL,2015,11.73,TDA,IES Padre Nivel Formacin,Universitario
2749.0,INSTITUCION UNIVERSITARIA  SALAZAR Y HERRERA,2015,13.15,TDA,IES Padre Nivel Formacin,TyT
2749.0,INSTITUCION UNIVERSITARIA  SALAZAR Y HERRERA,2015,9.26,TDA,IES Padre Nivel Formacin,Universitario
2805.0,UNIVERSIDAD SIMON BOLIVAR,2015,20.45,TDA,IES Padre Nivel Formacin,TyT
2805.0,UNIVERSIDAD SIMON BOLIVAR,2015,12.87,TDA,IES Padre Nivel Formacin,Universitario
2810.0,CORPORACION UNIVERSIDAD DE LA COSTA CUC,2015,6.45,TDA,IES Padre Nivel Formacin,TyT
2810.0,CORPORACION UNIVERSIDAD DE LA COSTA CUC,2015,10.77,TDA,IES Padre Nivel Formacin,Universitario
2811.0,ESCUELA COLOMBIANA DE INGENIERIA JULIO GARAVITO,2015,16.29,TDA,IES Padre Nivel Formacin,Universitario
2812.0,UNIVERSIDAD EAN,2015,10.88,TDA,IES Padre Nivel Formacin,Universitario
2813.0,UNIVERSIDAD EIA,2015,6.51,TDA,IES Padre Nivel Formacin,Universitario
2815.0,CORPORACION UNIVERSITARIA ADVENTISTA - UNAC,2015,6.65,TDA,IES Padre Nivel Formacin,TyT
2815.0,CORPORACION UNIVERSITARIA ADVENTISTA - UNAC,2015,7.61,TDA,IES Padre Nivel Formacin,Universitario
2818.0,CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-,2015,10.71,TDA,IES Padre Nivel Formacin,TyT
2818.0,CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-,2015,11.32,TDA,IES Padre Nivel Formacin,Universitario
2820.0,CORPORACION UNIVERSITARIA LASALLISTA,2015,11.3,TDA,IES Padre Nivel Formacin,Universitario
2823.0,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR,2015,11.28,TDA,IES Padre Nivel Formacin,Universitario
2824.0,CORPORACION UNIVERSITARIA DE COLOMBIA IDEAS,2015,31.08,TDA,IES Padre Nivel Formacin,Universitario
2825.0,CORPORACION UNIVERSITARIA RAFAEL NUEZ,2015,11.58,TDA,IES Padre Nivel Formacin,TyT
2825.0,CORPORACION UNIVERSITARIA RAFAEL NUEZ,2015,10.05,TDA,IES Padre Nivel Formacin,Universitario
2827.0,CORPORACION UNIVERSITARIA DEL META - UNIMETA,2015,17.39,TDA,IES Padre Nivel Formacin,TyT
2827.0,CORPORACION UNIVERSITARIA DEL META - UNIMETA,2015,11.19,TDA,IES Padre Nivel Formacin,Universitario
2828.0,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,2015,7.86,TDA,IES Padre Nivel Formacin,Universitario
2829.0,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,2015,16.09,TDA,IES Padre Nivel Formacin,TyT
2829.0,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,2015,11.72,TDA,IES Padre Nivel Formacin,Universitario
2830.0,CORPORACION UNIVERSITARIA IBEROAMERICANA,2015,25.71,TDA,IES Padre Nivel Formacin,TyT
2830.0,CORPORACION UNIVERSITARIA IBEROAMERICANA,2015,11.92,TDA,IES Padre Nivel Formacin,Universitario
2831.0,CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA,2015,13.16,TDA,IES Padre Nivel Formacin,Universitario
2832.0,UNIVERSIDAD DE SANTANDER - UDES,2015,15.58,TDA,IES Padre Nivel Formacin,TyT
2832.0,UNIVERSIDAD DE SANTANDER - UDES,2015,9.85,TDA,IES Padre Nivel Formacin,Universitario
2833.0,CORPORACION UNIVERSITARIA REMINGTON,2015,22.4,TDA,IES Padre Nivel Formacin,TyT
2833.0,CORPORACION UNIVERSITARIA REMINGTON,2015,18.94,TDA,IES Padre Nivel Formacin,Universitario
2834.0,UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,2015,15.27,TDA,IES Padre Nivel Formacin,TyT
2834.0,UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,2015,9.99,TDA,IES Padre Nivel Formacin,Universitario
2836.0,CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA,2015,12.93,TDA,IES Padre Nivel Formacin,TyT
2836.0,CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA,2015,14.58,TDA,IES Padre Nivel Formacin,Universitario
2837.0,CORPORACION UNIVERSITARIA REPUBLICANA,2015,14.06,TDA,IES Padre Nivel Formacin,Universitario
2838.0,CORPORACION COLEGIATURA COLOMBIANA,2015,10.56,TDA,IES Padre Nivel Formacin,Universitario
2840.0,CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE,2015,6.41,TDA,IES Padre Nivel Formacin,Universitario
2842.0,CORPORACION UNIVERSITARIA REFORMADA - CUR -,2015,15.09,TDA,IES Padre Nivel Formacin,Universitario
2847.0,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - UDI,2015,19.52,TDA,IES Padre Nivel Formacin,TyT
2847.0,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - UDI,2015,13.47,TDA,IES Padre Nivel Formacin,Universitario
2848.0,CORPORACION UNIVERSITARIA  UNITEC,2015,16.36,TDA,IES Padre Nivel Formacin,TyT
2848.0,CORPORACION UNIVERSITARIA  UNITEC,2015,12.32,TDA,IES Padre Nivel Formacin,Universitario
2849.0,CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA,2015,13.96,TDA,IES Padre Nivel Formacin,Universitario
2850.0,CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE,2015,19.15,TDA,IES Padre Nivel Formacin,TyT
2850.0,CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE,2015,13.8,TDA,IES Padre Nivel Formacin,Universitario
2901.0,ESCUELA DE INTELIGENCIA Y CONTRAINTELIGENCIA BRIGADIER GENERAL RICARDO CHARRY SOLANO,2015,0.0,TDA,IES Padre Nivel Formacin,TyT
2901.0,ESCUELA DE INTELIGENCIA Y CONTRAINTELIGENCIA BRIGADIER GENERAL RICARDO CHARRY SOLANO,2015,0.0,TDA,IES Padre Nivel Formacin,Universitario
2902.0,ESCUELA DE LOGISTICA,2015,5.38,TDA,IES Padre Nivel Formacin,Universitario
2903.0,ESCUELA DE COMUNICACIONES,2015,1.35,TDA,IES Padre Nivel Formacin,TyT
2903.0,ESCUELA DE COMUNICACIONES,2015,12.5,TDA,IES Padre Nivel Formacin,Universitario
2905.0,CENTRO DE EDUCACION MILITAR - CEMIL,2015,2.59,TDA,IES Padre Nivel Formacin,TyT
3102.0,INSTITUTO SUPERIOR DE EDUCACION RURAL-ISER-,2015,13.54,TDA,IES Padre Nivel Formacin,TyT
3102.0,INSTITUTO SUPERIOR DE EDUCACION RURAL-ISER-,2015,27.98,TDA,IES Padre Nivel Formacin,Universitario
3103.0,COLEGIO MAYOR DE BOLIVAR,2015,19.28,TDA,IES Padre Nivel Formacin,TyT
3104.0,COLEGIO MAYOR DEL CAUCA,2015,9.58,TDA,IES Padre Nivel Formacin,TyT
3104.0,COLEGIO MAYOR DEL CAUCA,2015,12.56,TDA,IES Padre Nivel Formacin,Universitario
3107.0,INSTITUCIN UNIVERSITARIA PASCUAL BRAVO,2015,18.08,TDA,IES Padre Nivel Formacin,TyT
3107.0,INSTITUCIN UNIVERSITARIA PASCUAL BRAVO,2015,9.73,TDA,IES Padre Nivel Formacin,Universitario
3114.0,ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA,2015,5.26,TDA,IES Padre Nivel Formacin,TyT
3115.0,INSTITUTO TECNOLOGICO DEL PUTUMAYO,2015,15.61,TDA,IES Padre Nivel Formacin,TyT
3115.0,INSTITUTO TECNOLOGICO DEL PUTUMAYO,2015,10.47,TDA,IES Padre Nivel Formacin,Universitario
3117.0,INSTITUCIN UNIVERSITARIA ITSA,2015,30.91,TDA,IES Padre Nivel Formacin,TyT
3117.0,INSTITUCIN UNIVERSITARIA ITSA,2015,31.43,TDA,IES Padre Nivel Formacin,Universitario
3201.0,UNIDADES TECNOLOGICAS DE SANTANDER,2015,20.57,TDA,IES Padre Nivel Formacin,TyT
3201.0,UNIDADES TECNOLOGICAS DE SANTANDER,2015,9.49,TDA,IES Padre Nivel Formacin,Universitario
3204.0,TECNOLOGICO DE ANTIOQUIA,2015,12.18,TDA,IES Padre Nivel Formacin,TyT
3204.0,TECNOLOGICO DE ANTIOQUIA,2015,9.14,TDA,IES Padre Nivel Formacin,Universitario
3301.0,INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO,2015,13.49,TDA,IES Padre Nivel Formacin,TyT
3301.0,INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO,2015,11.38,TDA,IES Padre Nivel Formacin,Universitario
3302.0,INSTITUTO TECNOLOGICO METROPOLITANO,2015,14.8,TDA,IES Padre Nivel Formacin,TyT
3302.0,INSTITUTO TECNOLOGICO METROPOLITANO,2015,11.43,TDA,IES Padre Nivel Formacin,Universitario
3303.0,ESCUELA SUPERIOR TECNOLOGICA DE ARTES DEBORA ARANGO,2015,17.85,TDA,IES Padre Nivel Formacin,TyT
3702.0,FUNDACION TECNOLOGICA AUTONOMA DE BOGOTA-FABA-,2015,12.96,TDA,IES Padre Nivel Formacin,TyT
3703.0,FUNDACION ESCUELA COLOMBIANA DE MERCADOTECNIA -ESCOLME-,2015,12.95,TDA,IES Padre Nivel Formacin,TyT
3703.0,FUNDACION ESCUELA COLOMBIANA DE MERCADOTECNIA -ESCOLME-,2015,4.05,TDA,IES Padre Nivel Formacin,Universitario
3705.0,FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA,2015,16.64,TDA,IES Padre Nivel Formacin,TyT
3705.0,FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA,2015,11.16,TDA,IES Padre Nivel Formacin,Universitario
3706.0,"FUNDACION CENTRO COLOMBIANO DE ESTUDIOS PROFESIONALES, -F.C.E.C.E.P.",2015,12.52,TDA,IES Padre Nivel Formacin,TyT
3710.0,FUNDACION UNIVERSITARIA ANTONIO DE AREVALO - UNITECNAR,2015,24.05,TDA,IES Padre Nivel Formacin,TyT
3712.0,FUNDACION CENTRO DE INVESTIGACION DOCENCIA Y CONSULTORIA ADMINISTRATIVA-F-CIDCA-,2015,21.15,TDA,IES Padre Nivel Formacin,TyT
3713.0,FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU,2015,13.43,TDA,IES Padre Nivel Formacin,TyT
3713.0,FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU,2015,13.63,TDA,IES Padre Nivel Formacin,Universitario
3715.0,FUNDACION TECNOLOGICA AUTONOMA DEL PACIFICO,2015,17.47,TDA,IES Padre Nivel Formacin,TyT
3716.0,TECNOLOGICA FITEC,2015,62.29,TDA,IES Padre Nivel Formacin,TyT
3718.0,FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-,2015,16.98,TDA,IES Padre Nivel Formacin,TyT
3718.0,FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-,2015,3.33,TDA,IES Padre Nivel Formacin,Universitario
3719.0,INSTITUCION UNIVERSITARIA LATINA - UNILATINA,2015,15.68,TDA,IES Padre Nivel Formacin,TyT
3719.0,INSTITUCION UNIVERSITARIA LATINA - UNILATINA,2015,15.79,TDA,IES Padre Nivel Formacin,Universitario
3720.0,FUNDACION UNIVERSITARIA ESUMER,2015,11.32,TDA,IES Padre Nivel Formacin,TyT
3720.0,FUNDACION UNIVERSITARIA ESUMER,2015,6.91,TDA,IES Padre Nivel Formacin,Universitario
3724.0,FUNDACION TECNOLOGICA DE MADRID,2015,58.33,TDA,IES Padre Nivel Formacin,TyT
3725.0,FUNDACION TECNOLOGICA ALBERTO MERANI,2015,10.46,TDA,IES Padre Nivel Formacin,TyT
3801.0,CORPORACION DE ESTUDIOS TECNOLOGICOS DEL NORTE DEL VALLE,2015,17.24,TDA,IES Padre Nivel Formacin,TyT
3803.0,CORPORACION UNIVERSITARIA CENTRO SUPERIOR - UNICUCES,2015,14.74,TDA,IES Padre Nivel Formacin,TyT
3803.0,CORPORACION UNIVERSITARIA CENTRO SUPERIOR - UNICUCES,2015,8.63,TDA,IES Padre Nivel Formacin,Universitario
3805.0,INSTITUTO DE EDUCACION EMPRESARIAL-IDEE-,2015,31.25,TDA,IES Padre Nivel Formacin,TyT
3806.0,CORPORACION ESCUELA SUPERIOR DE ADMINISTRACION Y ESTUDIOS TECNOLOGICOS- EAE,2015,20.73,TDA,IES Padre Nivel Formacin,TyT
3807.0,ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-,2015,10.0,TDA,IES Padre Nivel Formacin,TyT
3808.0,CORPORACION TECNOLOGICA DE BOGOTA - CTB - ,2015,18.21,TDA,IES Padre Nivel Formacin,TyT
3809.0,INSTITUTO SUPERIOR DE CIENCIAS SOCIALES Y ECONOMICO FAMILIARES-ICSEF-,2015,33.75,TDA,IES Padre Nivel Formacin,TyT
3810.0,CORPORACION EDUCATIVA -ITAE-,2015,16.27,TDA,IES Padre Nivel Formacin,TyT
3811.0,CORPORACION DE EDUCACION DEL NORTE DEL TOLIMA - COREDUCACION,2015,28.48,TDA,IES Padre Nivel Formacin,TyT
3812.0,INSTITUCION UNIVERSITARIA MARCO FIDEL SUAREZ - IUMAFIS,2015,18.59,TDA,IES Padre Nivel Formacin,TyT
3817.0,CORPORACION UNIVERSITARIA AUTONOMA DE NARIO -AUNAR-,2015,33.33,TDA,IES Padre Nivel Formacin,TyT
3817.0,CORPORACION UNIVERSITARIA AUTONOMA DE NARIO -AUNAR-,2015,17.25,TDA,IES Padre Nivel Formacin,Universitario
3819.0,CORPORACION TECNOLOGICA INDUSTRIAL COLOMBIANA - TEINCO,2015,34.83,TDA,IES Padre Nivel Formacin,TyT
3819.0,CORPORACION TECNOLOGICA INDUSTRIAL COLOMBIANA - TEINCO,2015,11.54,TDA,IES Padre Nivel Formacin,Universitario
3820.0,CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-,2015,20.48,TDA,IES Padre Nivel Formacin,TyT
3821.0,CORPORACION POLITECNICO DE LA COSTA ATLANTICA,2015,23.65,TDA,IES Padre Nivel Formacin,TyT
